persona,hour,event,extra_state,daily_count,push_fired,channel,suppressed_reason,deep_link_route
parent,12,admin-broadcast,audience_type=all;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=all;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=all;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=all;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=all;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=all;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=active_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=active_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=active_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=active_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=active_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=active_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=active_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=active_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=inactive_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=inactive_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=inactive_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=inactive_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=park_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=park_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=park_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=park_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=park_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=park_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=park_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,12,admin-broadcast,audience_type=park_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=all;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=all;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=all;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=all;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=all;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=all;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=all;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=all;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=active_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=active_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=active_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=active_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=active_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=active_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=active_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=active_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=inactive_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=inactive_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=inactive_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=inactive_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=park_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=park_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=park_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=park_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=park_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=park_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=park_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,13,admin-broadcast,audience_type=park_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=all;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=all;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=all;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=all;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=all;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=all;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=all;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=all;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=active_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=active_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=active_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=active_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=active_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=active_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=active_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=active_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=inactive_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=inactive_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=inactive_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=inactive_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=park_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=park_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=park_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=park_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=park_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=park_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=park_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,14,admin-broadcast,audience_type=park_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=all;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=all;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=all;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=all;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=all;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=all;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=all;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=all;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=active_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=active_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=active_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=active_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=active_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=active_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=active_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=active_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=inactive_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=inactive_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=inactive_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=inactive_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=park_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=park_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=park_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=park_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=park_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=park_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=park_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,15,admin-broadcast,audience_type=park_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=all;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=all;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=all;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=all;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=all;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=all;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=all;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=all;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=active_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=active_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=active_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=active_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=active_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=active_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=active_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=active_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=inactive_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=inactive_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=inactive_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=inactive_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=park_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=park_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=park_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=park_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=park_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=park_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=park_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,16,admin-broadcast,audience_type=park_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=all;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=all;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=all;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=all;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=all;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=all;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=all;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=all;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=active_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=active_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=active_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=active_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=active_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=active_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=active_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=active_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=inactive_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=inactive_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=inactive_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=inactive_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=inactive_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=park_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=park_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=park_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=park_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=park_users;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=park_users;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=park_users;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,17,admin-broadcast,audience_type=park_users;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,18,admin-broadcast,audience_type=all;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,18,admin-broadcast,audience_type=all;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,18,admin-broadcast,audience_type=all;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,18,admin-broadcast,audience_type=all;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,18,admin-broadcast,audience_type=all;channel_choice=community,0,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,18,admin-broadcast,audience_type=all;channel_choice=community,1,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,18,admin-broadcast,audience_type=all;channel_choice=community,2,community,community,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,18,admin-broadcast,audience_type=all;channel_choice=community,3,NONE,community,daily_cap,n/a (admin-typed per broadcast; empty = no navigation)
parent,18,admin-broadcast,audience_type=active_users;channel_choice=encouragement,0,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,18,admin-broadcast,audience_type=active_users;channel_choice=encouragement,1,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,18,admin-broadcast,audience_type=active_users;channel_choice=encouragement,2,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
parent,18,admin-broadcast,audience_type=active_users;channel_choice=encouragement,3,encouragement,encouragement,n/a,n/a (admin-typed per broadcast; empty = no navigation)
